Series Name,"Series Code","Country Name","Country Code","Time","Time Code","Value"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1976","YR1976","6634.85689909309"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1977","YR1977","7682.95377492882"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1978","YR1978","9482.04284964716"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1979","YR1979","11281.0233245081"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1980","YR1980","12138.3081034267"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1981","YR1981","10209.0731153846"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1982","YR1982","9913.73764159395"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1983","YR1983","9864.3449403866"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1984","YR1984","9313.16941243118"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1985","YR1985","9429.56921688214"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1986","YR1986","13461.8310034147"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1987","YR1987","16677.51078816"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1988","YR1988","17931.2823228876"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1989","YR1989","17764.376445833"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1990","YR1990","22303.9613266628"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1991","YR1991","23357.757725073"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1992","YR1992","26438.2303888417"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1993","YR1993","25522.6295733618"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1994","YR1994","27076.60675014"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1995","YR1995","31658.3493789135"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1996","YR1996","30485.8665482279"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1997","YR1997","26964.0494672673"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1998","YR1998","27289.0593603191"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","1999","YR1999","26734.9425369252"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2000","YR2000","23694.7604830673"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2001","YR2001","23628.3272122367"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2002","YR2002","25197.2656001848"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2003","YR2003","30310.3575963774"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2004","YR2004","34106.6581224001"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2005","YR2005","34520.2396492496"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2006","YR2006","36353.8803343631"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2007","YR2007","41640.0808695147"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2008","YR2008","45612.7106221441"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2009","YR2009","41650.3678297162"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2010","YR2010","41572.4559481507"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2011","YR2011","46705.8957963353"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2012","YR2012","43855.8544658618"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2013","YR2013","46298.9229177341"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2014","YR2014","48023.8699845462"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2015","YR2015","41103.2564363768"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2016","YR2016","42136.1207907991"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2017","YR2017","44652.5891722719"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2018","YR2018","47939.2782884504"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2019","YR2019","46805.1384334439"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2020","YR2020","46749.4762280016"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2021","YR2021","51426.7503654421"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2022","YR2022","48717.9911402128"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Germany","DEU","2023","YR2023","52745.7557064131"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1960","YR1960","520.323425941909"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1961","YR1961","590.779919562748"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1962","YR1962","617.0572199055"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1963","YR1963","695.229026235462"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1964","YR1964","783.705480607199"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1965","YR1965","899.280574708872"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1966","YR1966","997.430994932861"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1967","YR1967","1068.11455622703"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1968","YR1968","1154.43840060946"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1969","YR1969","1324.05885937493"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1970","YR1970","1494.38798449137"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1971","YR1971","1652.32595586747"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1972","YR1972","1899.67578389335"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1973","YR1973","2502.81474512238"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1974","YR1974","2828.74855899504"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1975","YR1975","3153.23577562809"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1976","YR1976","3390.54497596312"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1977","YR1977","3886.37445146759"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1978","YR1978","4694.6337817198"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1979","YR1979","5705.94937054811"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1980","YR1980","5893.66189269128"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1981","YR1981","5380.26761963211"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1982","YR1982","5579.23461523759"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1983","YR1983","5019.87877056877"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1984","YR1984","4852.56566737719"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1985","YR1985","4813.71120474694"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1986","YR1986","5656.50533164528"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1987","YR1987","6564.88442712193"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1988","YR1988","7598.02800548468"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1989","YR1989","7846.67812242278"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1990","YR1990","9600.18523506603"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1991","YR1991","10188.3697801238"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1992","YR1992","11176.4584190614"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1993","YR1993","10401.9830146096"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1994","YR1994","11091.2838472779"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1995","YR1995","12959.3242908115"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1996","YR1996","13749.1151120679"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1997","YR1997","13427.8325055002"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1998","YR1998","13472.1376092623"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","1999","YR1999","13249.6633239242"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2000","YR2000","12072.9293569196"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2001","YR2001","12549.036894906"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2002","YR2002","14177.5721592705"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2003","YR2003","18518.3788387396"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2004","YR2004","21995.477943746"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2005","YR2005","22560.1472939077"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2006","YR2006","24821.9367451879"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2007","YR2007","28863.9732885018"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2008","YR2008","32127.9831943287"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2009","YR2009","29828.7560245271"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2010","YR2010","26716.6488260274"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2011","YR2011","25483.8825644931"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2012","YR2012","21912.9982879517"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2013","YR2013","21787.7877636035"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2014","YR2014","21616.7100094908"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2015","YR2015","18083.8779056547"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2016","YR2016","17923.9668134716"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2017","YR2017","18582.0893411631"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2018","YR2018","19756.990456255"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2019","YR2019","19143.8876174584"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2020","YR2020","17617.2915057014"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2021","YR2021","20310.6824798873"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2022","YR2022","20867.2690861087"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Greece","GRC","2023","YR2023","22990.0135680461"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1968","YR1968","474.880214413036"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1969","YR1969","525.511780457936"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1970","YR1970","557.372982365269"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1971","YR1971","604.873176191056"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1972","YR1972","707.33760589871"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1973","YR1973","873.124533996772"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1974","YR1974","952.756132363523"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1975","YR1975","1079.94042321749"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1976","YR1976","1244.72491436848"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1977","YR1977","1383.86613419222"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1978","YR1978","1612.60099090319"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1979","YR1979","1858.58930190771"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1980","YR1980","2151.1816628528"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1981","YR1981","2205.83366722579"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1982","YR1982","2247.70800537405"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1983","YR1983","2043.02997546324"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1984","YR1984","1984.74349777267"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1985","YR1985","2013.43352195314"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1986","YR1986","2323.23864322732"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1987","YR1987","2557.60366681372"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1988","YR1988","2803.06398657229"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1989","YR1989","2892.96729614731"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1990","YR1990","3312.69823800526"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1991","YR1991","3350.25832349229"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1992","YR1992","3735.10582034276"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1993","YR1993","3873.98772279767"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1994","YR1994","4173.37302405441"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1995","YR1995","4494.70762405948"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1996","YR1996","4525.03910312241"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1997","YR1997","4596.18262235195"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1998","YR1998","4744.21226429639"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","1999","YR1999","4793.47852203763"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2000","YR2000","4624.28165670295"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2001","YR2001","5276.03318905496"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2002","YR2002","6655.33300865319"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2003","YR2003","8419.43087098103"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2004","YR2004","10301.7033946743"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2005","YR2005","11223.3993032598"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2006","YR2006","11489.5608654088"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2007","YR2007","13940.9092761999"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2008","YR2008","15772.3300839383"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2009","YR2009","13077.305465178"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2010","YR2010","13217.5045951108"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2011","YR2011","14234.471576937"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2012","YR2012","12984.8365730133"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2013","YR2013","13715.0703590361"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2014","YR2014","14294.2584180751"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2015","YR2015","12717.038597002"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2016","YR2016","13104.6995457458"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2017","YR2017","14621.2395956755"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2018","YR2018","16425.2050299693"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2019","YR2019","16786.2136399075"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2020","YR2020","16131.9540355923"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2021","YR2021","18755.1023464312"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2022","YR2022","18355.8278072065"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Hungary","HUN","2023","YR2023","22147.2097290479"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1960","YR1960","1436.25885405655"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1961","YR1961","1439.44972356432"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1962","YR1962","1585.721437797"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1963","YR1963","1859.24836167773"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1964","YR1964","2332.47365785423"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1965","YR1965","2764.47356483879"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1966","YR1966","3264.04742660905"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1967","YR1967","3172.64877052559"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1968","YR1968","2389.88350467813"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1969","YR1969","2069.85896390776"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1970","YR1970","2576.35344434276"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1971","YR1971","3252.09917788448"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1972","YR1972","4014.84273017558"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1973","YR1973","5437.34252541217"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1974","YR1974","7040.55404419726"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1975","YR1975","6454.17715159378"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1976","YR1976","7583.27529804327"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1977","YR1977","9957.25443433463"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1978","YR1978","11236.735735064"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Iceland","ISL","1979","YR1979","12640.6408128355"
