Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
CSA,Central and South America,ARG,Argentina,1981,Female,Age_all,[All],631.00000000,0.61025145,4.42780822,4.44626084,
CSA,Central and South America,ARG,Argentina,1980,All,Age_all,[All],1894.00000000,0.78548471,6.96268963,6.77699258,
CSA,Central and South America,ARG,Argentina,1980,Male,Age_all,[All],1229.00000000,0.89565509,9.58690916,8.93428322,
CSA,Central and South America,ARG,Argentina,1982,Male,Age_all,[All],1067.00000000,0.80889711,7.53240146,7.33434149,
CSA,Central and South America,ARG,Argentina,1984,Female,Age_all,[All],536.00000000,0.48171981,3.50459817,3.53489722,
CSA,Central and South America,ARG,Argentina,1981,Male,Age_all,[All],1269.00000000,0.91621903,9.68048235,9.03492222,
CSA,Central and South America,ARG,Argentina,1985,All,Age_all,[All],1350.00000000,0.56442610,4.50654620,4.41696113,
CSA,Central and South America,ARG,Argentina,1986,Female,Age_all,[All],465.00000000,0.43950435,2.99544631,3.00246008,
CSA,Central and South America,ARG,Argentina,1990,All,Age_all,[All],1344.00000000,0.52337264,4.14913109,4.15815853,
CSA,Central and South America,ARG,Argentina,1984,Male,Age_all,[All],1037.00000000,0.72424293,7.51761195,6.94546770,
CSA,Central and South America,ARG,Argentina,1983,Female,Age_all,[All],588.00000000,0.53807227,3.80225107,3.96066280,
CSA,Central and South America,ARG,Argentina,1988,Female,Age_all,[All],433.00000000,0.38563273,2.61011273,2.72121669,
CSA,Central and South America,ARG,Argentina,1987,Male,Age_all,[All],866.00000000,0.62494588,6.14190539,5.60561338,
CSA,Central and South America,ARG,Argentina,1989,All,Age_all,[All],1285.00000000,0.51232980,4.04298156,4.02442844,
CSA,Central and South America,ARG,Argentina,1989,Male,Age_all,[All],853.00000000,0.60952082,5.73929553,5.39429583,
CSA,Central and South America,ARG,Argentina,1985,Male,Age_all,[All],955.00000000,0.71595646,6.76769138,6.29781060,
CSA,Central and South America,ARG,Argentina,1988,All,Age_all,[All],1325.00000000,0.52382101,4.21314932,4.20168067,
CSA,Central and South America,ARG,Argentina,1989,Female,Age_all,[All],432.00000000,0.38964905,2.59235238,2.68039958,
CSA,Central and South America,ARG,Argentina,1986,All,Age_all,[All],1355.00000000,0.56552824,4.52471166,4.40835342,
CSA,Central and South America,ARG,Argentina,1988,Male,Age_all,[All],892.00000000,0.63412623,6.10503269,5.70953082,
CSA,Central and South America,ARG,Argentina,1983,All,Age_all,[All],1789.00000000,0.71319226,5.92915489,6.03779953,
CSA,Central and South America,ARG,Argentina,1987,All,Age_all,[All],1275.00000000,0.51438669,4.21633466,4.09467532,
CSA,Central and South America,ARG,Argentina,1984,All,Age_all,[All],1573.00000000,0.61819125,5.36401767,5.22700765,
CSA,Central and South America,ARG,Argentina,1990,Male,Age_all,[All],904.00000000,0.63402112,5.99422238,5.64929384,
CSA,Central and South America,ARG,Argentina,1987,Female,Age_all,[All],409.00000000,0.37421315,2.57065578,2.60688882,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1995,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
CSA,Central and South America,ARG,Argentina,1982,All,Age_all,[All],1590.00000000,0.68346530,5.37900920,5.45304891,
CSA,Central and South America,ARG,Argentina,1985,Female,Age_all,[All],395.00000000,0.37337064,2.53279596,2.56493506,
CSA,Central and South America,ARG,Argentina,1982,Female,Age_all,[All],523.00000000,0.51920977,3.46556433,3.57973990,
CSA,Central and South America,ARG,Argentina,1986,Male,Age_all,[All],890.00000000,0.66518184,6.32154504,5.83614211,
CSA,Central and South America,ARG,Argentina,1991,All,Age_all,[All],1218.00000000,0.47953511,3.72410510,3.69460369,
CSA,Central and South America,ARG,Argentina,1990,Female,Age_all,[All],440.00000000,0.38524174,2.57623563,2.69607843,
CSA,Central and South America,ARG,Argentina,1991,Male,Age_all,[All],823.00000000,0.58213146,5.51525239,5.08338481,
CSA,Central and South America,ARG,Argentina,1994,Female,Age_all,[All],328.00000000,0.29200719,1.77483906,1.87621554,
CSA,Central and South America,ARG,Argentina,1992,Female,Age_all,[All],365.00000000,0.31546287,2.01678616,2.14438465,
CSA,Central and South America,ARG,Argentina,1995,Male,Age_all,[All],742.00000000,0.50439476,4.67171554,4.35042625,
CSA,Central and South America,ARG,Argentina,1992,Male,Age_all,[All],778.00000000,0.53859467,5.17425713,4.74396029,
CSA,Central and South America,ARG,Argentina,1993,All,Age_all,[All],1201.00000000,0.45423257,3.47792059,3.54600506,
CSA,Central and South America,ARG,Argentina,1995,All,Age_all,[All],1112.00000000,0.41777654,3.16957663,3.19830651,
CSA,Central and South America,ARG,Argentina,1996,Female,Age_all,[All],343.00000000,0.29063117,1.75865177,1.91155572,
CSA,Central and South America,ARG,Argentina,1996,Male,Age_all,[All],688.00000000,0.46424691,4.28556524,3.98242639,
CSA,Central and South America,ARG,Argentina,1993,Female,Age_all,[All],399.00000000,0.34056864,2.14189146,2.31282896,
CSA,Central and South America,ARG,Argentina,1997,Male,Age_all,[All],715.00000000,0.48407626,4.39795282,4.12579866,
CSA,Central and South America,ARG,Argentina,1998,All,Age_all,[All],955.00000000,0.34085231,2.59150245,2.64810982,
CSA,Central and South America,ARG,Argentina,1991,Female,Age_all,[All],395.00000000,0.35074011,2.25394757,2.35441378,
CSA,Central and South America,ARG,Argentina,1993,Male,Age_all,[All],802.00000000,0.54467045,5.15980314,4.82623740,
CSA,Central and South America,ARG,Argentina,1994,All,Age_all,[All],1054.00000000,0.41498840,3.09070141,3.07124770,
CSA,Central and South America,ARG,Argentina,1994,Male,Age_all,[All],726.00000000,0.51250556,4.71660120,4.31211133,
CSA,Central and South America,ARG,Argentina,1995,Female,Age_all,[All],370.00000000,0.31075724,1.94598804,2.08890846,
CSA,Central and South America,ARG,Argentina,1996,All,Age_all,[All],1031.00000000,0.38727950,2.87507074,2.92736390,
CSA,Central and South America,ARG,Argentina,1998,Female,Age_all,[All],316.00000000,0.25016031,1.57867763,1.70378179,
CSA,Central and South America,ARG,Argentina,1997,All,Age_all,[All],1069.00000000,0.39459599,2.91574554,2.99797274,
CSA,Central and South America,ARG,Argentina,1997,Female,Age_all,[All],339.00000000,0.28384353,1.67607143,1.84968348,
CSA,Central and South America,ARG,Argentina,1997,Unknown,Age_all,[All],15.00000000,0.39745628,,,
CSA,Central and South America,ARG,Argentina,1998,Male,Age_all,[All],638.00000000,0.41496745,3.88266525,3.64228533,
CSA,Central and South America,ARG,Argentina,1998,Unknown,Age_all,[All],1.00000000,0.87719298,,,
CSA,Central and South America,ARG,Argentina,2002,Male,Age_all,[All],527.00000000,0.33359920,3.00147954,2.88123211,
CSA,Central and South America,ARG,Argentina,2002,Female,Age_all,[All],297.00000000,0.22348302,1.32622276,1.53164179,
CSA,Central and South America,ARG,Argentina,2003,Female,Age_all,[All],241.00000000,0.17236940,1.05404891,1.22994821,
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age_all,[All],1.00000000,0.42194093,,,
CSA,Central and South America,ARG,Argentina,2001,Male,Age_all,[All],523.00000000,0.33799504,3.05822709,2.89099841,
CSA,Central and South America,ARG,Argentina,2000,Male,Age_all,[All],541.00000000,0.35795575,3.20538353,3.02323729,
CSA,Central and South America,ARG,Argentina,2004,All,Age_all,[All],704.00000000,0.23957068,1.73150277,1.82895280,
CSA,Central and South America,ARG,Argentina,2004,Male,Age_all,[All],455.00000000,0.29223052,2.54723687,2.43363387,
CSA,Central and South America,ARG,Argentina,2001,Female,Age_all,[All],278.00000000,0.21226235,1.29040759,1.44904813,
CSA,Central and South America,ARG,Argentina,2002,All,Age_all,[All],827.00000000,0.28400701,2.07948049,2.19469643,
CSA,Central and South America,ARG,Argentina,2004,Female,Age_all,[All],249.00000000,0.18049887,1.07427813,1.25785217,
CSA,Central and South America,ARG,Argentina,1999,All,Age_all,[All],913.00000000,0.31532449,2.43122438,2.50361846,
CSA,Central and South America,ARG,Argentina,2005,Male,Age_all,[All],464.00000000,0.29860351,2.52974394,2.45536878,
CSA,Central and South America,ARG,Argentina,2000,Female,Age_all,[All],288.00000000,0.22865672,1.38802729,1.51770090,
CSA,Central and South America,ARG,Argentina,2000,All,Age_all,[All],829.00000000,0.29911816,2.18016142,2.24839247,
CSA,Central and South America,ARG,Argentina,1999,Male,Age_all,[All],609.00000000,0.38625711,3.64805613,3.43994372,
CSA,Central and South America,ARG,Argentina,2002,Unknown,Age_all,[All],3.00000000,0.93750000,,,
CSA,Central and South America,ARG,Argentina,2001,All,Age_all,[All],801.00000000,0.28012772,2.06187407,2.14885577,
CSA,Central and South America,ARG,Argentina,2003,All,Age_all,[All],763.00000000,0.25275781,1.88848605,2.00326256,
CSA,Central and South America,ARG,Argentina,1999,Female,Age_all,[All],304.00000000,0.23061576,1.48271686,1.62017199,
CSA,Central and South America,ARG,Argentina,2003,Male,Age_all,[All],521.00000000,0.32196864,2.92386455,2.81719919,
CSA,Central and South America,ARG,Argentina,2005,Female,Age_all,[All],247.00000000,0.17961154,1.06211543,1.23527429,
CSA,Central and South America,ARG,Argentina,2009,All,Age_all,[All],616.00000000,0.20406270,1.41819708,1.52163433,
CSA,Central and South America,ARG,Argentina,2005,Unknown,Age_all,[All],2.00000000,0.79365079,,,
CSA,Central and South America,ARG,Argentina,2006,All,Age_all,[All],689.00000000,0.23570625,1.64459068,1.75363232,
CSA,Central and South America,ARG,Argentina,2006,Male,Age_all,[All],434.00000000,0.28094434,2.32435732,2.27273013,
CSA,Central and South America,ARG,Argentina,2006,Female,Age_all,[All],254.00000000,0.18452463,1.10509293,1.25780558,
CSA,Central and South America,ARG,Argentina,2006,Unknown,Age_all,[All],1.00000000,0.54644809,,,
CSA,Central and South America,ARG,Argentina,2007,All,Age_all,[All],686.00000000,0.21863009,1.60078537,1.72864354,
CSA,Central and South America,ARG,Argentina,2010,Male,Age_all,[All],342.00000000,0.20936767,1.71906442,1.71870084,
CSA,Central and South America,ARG,Argentina,2007,Male,Age_all,[All],442.00000000,0.26824458,2.31905840,2.29096630,
CSA,Central and South America,ARG,Argentina,2007,Female,Age_all,[All],244.00000000,0.16397409,1.01721479,1.19659848,
CSA,Central and South America,ARG,Argentina,2005,All,Age_all,[All],713.00000000,0.24321107,1.71595395,1.83323802,
CSA,Central and South America,ARG,Argentina,2009,Male,Age_all,[All],411.00000000,0.25955818,2.10353181,2.08712270,
CSA,Central and South America,ARG,Argentina,2009,Female,Age_all,[All],204.00000000,0.14261047,0.86786898,0.98121247,
CSA,Central and South America,ARG,Argentina,2008,All,Age_all,[All],597.00000000,0.19921449,1.38553444,1.48951501,
CSA,Central and South America,ARG,Argentina,2008,Female,Age_all,[All],181.00000000,0.12814431,0.73940528,0.87910124,
CSA,Central and South America,ARG,Argentina,2011,Female,Age_all,[All],229.00000000,0.14975052,0.91161931,1.07972160,
CSA,Central and South America,ARG,Argentina,2011,Male,Age_all,[All],400.00000000,0.24460493,1.96187527,1.98892902,
CSA,Central and South America,ARG,Argentina,2009,Unknown,Age_all,[All],1.00000000,0.21052632,,,
CSA,Central and South America,ARG,Argentina,2010,All,Age_all,[All],534.00000000,0.16882813,1.19772597,1.30575909,
CSA,Central and South America,ARG,Argentina,2012,All,Age_all,[All],583.00000000,0.18382817,1.27013813,1.39623342,
CSA,Central and South America,ARG,Argentina,2012,Male,Age_all,[All],395.00000000,0.23892333,1.92080836,1.94305195,
CSA,Central and South America,ARG,Argentina,2012,Female,Age_all,[All],185.00000000,0.12225020,0.73963851,0.86342308,
AS,Asia,ARM,Armenia,1981,Male,Age_all,[All],72.00000000,0.80708441,6.55616452,4.76001587,
AS,Asia,ARM,Armenia,1981,Female,Age_all,[All],14.00000000,0.18092530,1.01076462,0.88150107,
AS,Asia,ARM,Armenia,1985,All,Age_all,[All],79.00000000,0.40345233,2.82638123,2.44460948,
CSA,Central and South America,ARG,Argentina,2012,Unknown,Age_all,[All],3.00000000,0.61224490,,,
CSA,Central and South America,ARG,Argentina,2013,All,Age_all,[All],618.00000000,0.19113776,1.32965794,1.46459276,
CSA,Central and South America,ARG,Argentina,2013,Male,Age_all,[All],379.00000000,0.22639977,1.81126650,1.84433716,
CSA,Central and South America,ARG,Argentina,2013,Female,Age_all,[All],235.00000000,0.15109334,0.93938301,1.08561853,
CSA,Central and South America,ARG,Argentina,2010,Female,Age_all,[All],192.00000000,0.12579440,0.77466256,0.91441635,
CSA,Central and South America,ARG,Argentina,2013,Unknown,Age_all,[All],4.00000000,1.02301790,,,
CSA,Central and South America,ARG,Argentina,2014,All,Age_all,[All],590.00000000,0.18320990,1.26569115,1.38375807,
CSA,Central and South America,ARG,Argentina,2014,Male,Age_all,[All],396.00000000,0.23829869,1.87417452,1.90657898,
CSA,Central and South America,ARG,Argentina,2014,Female,Age_all,[All],194.00000000,0.12474039,0.76584380,0.88716853,
AS,Asia,ARM,Armenia,1982,All,Age_all,[All],68.00000000,0.38926098,2.76803301,2.17065151,
CSA,Central and South America,ARG,Argentina,2011,All,Age_all,[All],629.00000000,0.19860127,1.38282157,1.52224683,
CSA,Central and South America,ARG,Argentina,2008,Male,Age_all,[All],416.00000000,0.26312294,2.16877678,2.13432399,
AS,Asia,ARM,Armenia,1982,Male,Age_all,[All],51.00000000,0.55170922,4.70385390,3.33507716,
AS,Asia,ARM,Armenia,1982,Female,Age_all,[All],17.00000000,0.20668693,1.22044340,1.06018085,
AS,Asia,ARM,Armenia,1981,All,Age_all,[All],86.00000000,0.51623747,3.40353921,2.77347781,
AS,Asia,ARM,Armenia,1985,Male,Age_all,[All],68.00000000,0.68156761,5.55953012,4.30325275,
AS,Asia,ARM,Armenia,1985,Female,Age_all,[All],11.00000000,0.11453561,0.63586223,0.66610149,
AS,Asia,ARM,Armenia,1986,All,Age_all,[All],79.00000000,0.40700670,2.91611056,2.41826864,
AS,Asia,ARM,Armenia,1988,Female,Age_all,[All],13.00000000,0.06851842,0.78683199,0.76973178,
AS,Asia,ARM,Armenia,1989,All,Age_all,[All],98.00000000,0.46995636,3.54614836,2.96412800,
AS,Asia,ARM,Armenia,1986,Female,Age_all,[All],8.00000000,0.08478169,0.54930665,0.47941511,
AS,Asia,ARM,Armenia,1988,All,Age_all,[All],71.00000000,0.19962325,2.40950006,2.14475592,
AS,Asia,ARM,Armenia,1988,Male,Age_all,[All],58.00000000,0.34952392,4.31393476,3.57693494,
AS,Asia,ARM,Armenia,1990,All,Age_all,[All],97.00000000,0.44104942,3.28525809,2.89414011,
AS,Asia,ARM,Armenia,1992,Male,Age_all,[All],103.00000000,0.74239585,7.15657690,5.76772315,
AS,Asia,ARM,Armenia,1993,Female,Age_all,[All],13.00000000,0.10176125,0.70253893,0.67560545,
AS,Asia,ARM,Armenia,1986,Male,Age_all,[All],71.00000000,0.71185081,5.77748468,4.44277580,
AS,Asia,ARM,Armenia,1987,All,Age_all,[All],86.00000000,0.43595073,2.94216906,2.60424553,
AS,Asia,ARM,Armenia,1987,Male,Age_all,[All],71.00000000,0.70373674,5.26088579,4.39220538,
AS,Asia,ARM,Armenia,1989,Male,Age_all,[All],84.00000000,0.76733352,6.76317137,5.18070803,
AS,Asia,ARM,Armenia,1989,Female,Age_all,[All],14.00000000,0.14132849,0.96004874,0.83095916,
AS,Asia,ARM,Armenia,1990,Male,Age_all,[All],85.00000000,0.71344637,6.23166771,5.16528926,
AS,Asia,ARM,Armenia,1991,All,Age_all,[All],101.00000000,0.43110808,3.21625799,2.79638961,
AS,Asia,ARM,Armenia,1991,Male,Age_all,[All],92.00000000,0.73236746,6.55273673,5.25234072,
AS,Asia,ARM,Armenia,1994,All,Age_all,[All],117.00000000,0.47460652,3.22266484,3.12258133,
AS,Asia,ARM,Armenia,1993,Male,Age_all,[All],105.00000000,0.71307301,6.86538138,5.81041448,
AS,Asia,ARM,Armenia,1990,Female,Age_all,[All],12.00000000,0.11905943,0.75519693,0.70339977,
AS,Asia,ARM,Armenia,1994,Female,Age_all,[All],16.00000000,0.14483570,0.80085884,0.82785740,
AS,Asia,ARM,Armenia,1996,Male,Age_all,[All],112.00000000,0.84848485,6.97207537,6.12825564,
AS,Asia,ARM,Armenia,1997,All,Age_all,[All],159.00000000,0.66291432,4.34028336,4.19968304,
AS,Asia,ARM,Armenia,1997,Male,Age_all,[All],139.00000000,1.10282450,8.31778479,7.57451910,
AS,Asia,ARM,Armenia,1995,All,Age_all,[All],140.00000000,0.56356171,4.02244082,3.72340426,
AS,Asia,ARM,Armenia,1995,Male,Age_all,[All],123.00000000,0.92502068,7.77684591,6.75749918,
AS,Asia,ARM,Armenia,1993,All,Age_all,[All],118.00000000,0.42909091,3.50362918,3.16243668,
AS,Asia,ARM,Armenia,1999,Female,Age_all,[All],18.00000000,0.15316542,0.83282535,0.92109303,
AS,Asia,ARM,Armenia,1995,Female,Age_all,[All],17.00000000,0.14724989,0.94514826,0.87637901,
AS,Asia,ARM,Armenia,2000,All,Age_all,[All],157.00000000,0.65348595,4.00529074,4.12897118,
AS,Asia,ARM,Armenia,1998,Female,Age_all,[All],21.00000000,0.18813833,0.97543675,1.07510367,
AS,Asia,ARM,Armenia,1996,All,Age_all,[All],132.00000000,0.52937638,3.79352432,3.49798601,
AS,Asia,ARM,Armenia,1996,Female,Age_all,[All],20.00000000,0.17043034,1.03380951,1.02774923,
AS,Asia,ARM,Armenia,2000,Male,Age_all,[All],138.00000000,1.12405311,7.57319993,7.46551258,
AS,Asia,ARM,Armenia,1997,Female,Age_all,[All],20.00000000,0.17573148,0.96343971,1.02516787,
AS,Asia,ARM,Armenia,1998,All,Age_all,[All],148.00000000,0.63765618,3.91125516,3.90017656,
AS,Asia,ARM,Armenia,1998,Male,Age_all,[All],127.00000000,1.05411687,7.37920041,6.89692625,
AS,Asia,ARM,Armenia,1999,All,Age_all,[All],161.00000000,0.66841035,4.17503378,4.23595033,
AS,Asia,ARM,Armenia,2000,Female,Age_all,[All],19.00000000,0.16172966,0.91208700,0.97241415,
AS,Asia,ARM,Armenia,2001,All,Age_all,[All],145.00000000,0.60409116,3.74718191,3.81456279,
AS,Asia,ARM,Armenia,2008,Male,Age_all,[All],154.00000000,1.07586978,9.36762367,9.83767202,
AS,Asia,ARM,Armenia,2006,Female,Age_all,[All],20.00000000,0.15294028,1.14580856,1.27544106,
AS,Asia,ARM,Armenia,2008,Female,Age_all,[All],19.00000000,0.14506031,0.94490438,1.13866548,
AS,Asia,ARM,Armenia,2001,Male,Age_all,[All],127.00000000,1.01860764,7.02086494,6.87534884,
AS,Asia,ARM,Armenia,2001,Female,Age_all,[All],18.00000000,0.15604681,0.92456536,0.92116704,
CSA,Central and South America,ARG,Argentina,1992,All,Age_all,[All],1143.00000000,0.43935684,3.42584818,3.42000539,
AS,Asia,ARM,Armenia,2002,Male,Age_all,[All],150.00000000,1.14565035,9.88213017,9.72146071,
AS,Asia,ARM,Armenia,2002,Female,Age_all,[All],17.00000000,0.13642565,1.07233023,1.01880230,
AS,Asia,ARM,Armenia,2007,All,Age_all,[All],183.00000000,0.68207231,5.53793296,6.24015811,
AS,Asia,ARM,Armenia,2007,Male,Age_all,[All],167.00000000,1.20005749,11.62322091,12.13224584,
AS,Asia,ARM,Armenia,2003,Female,Age_all,[All],18.00000000,0.14245014,1.03394981,1.08036797,
AS,Asia,ARM,Armenia,2006,All,Age_all,[All],180.00000000,0.66171605,5.62653084,6.08456120,
AS,Asia,ARM,Armenia,2002,All,Age_all,[All],167.00000000,0.65351804,5.04614955,5.19989388,
AS,Asia,ARM,Armenia,2003,All,Age_all,[All],155.00000000,0.59583301,4.76264334,4.82675530,
AS,Asia,ARM,Armenia,2007,Female,Age_all,[All],16.00000000,0.12389655,0.74737659,1.02819966,
AS,Asia,ARM,Armenia,2003,Male,Age_all,[All],137.00000000,1.02406937,9.32807705,8.86634981,
AS,Asia,ARM,Armenia,2008,All,Age_all,[All],173.00000000,0.63111046,4.77939291,5.34936122,
AS,Asia,ARM,Armenia,2009,All,Age_all,[All],148.00000000,0.53701016,4.58083443,5.12449049,
AS,Asia,ARM,Armenia,2010,All,Age_all,[All],158.00000000,0.56588231,4.76847760,5.49122291,
AS,Asia,ARM,Armenia,2010,Male,Age_all,[All],136.00000000,0.93195368,9.37427528,10.10137772,
AS,Asia,ARM,Armenia,2014,Female,Age_all,[All],12.00000000,0.08892182,0.58808192,0.76310829,
AS,Asia,ARM,Armenia,2009,Male,Age_all,[All],130.00000000,0.91208868,9.18568012,9.61486547,
